"genes" "log2FoldChange" "padj" "lfcSE" "stat" "baseMean"
"73" "MSTRG.22180.4.p1" -2.3165066316932 2.2974664096728e-24 0.216352720416271 -10.707083447974 218.992947468968
"74" "SMEST020631002.1.p1" -15.2226380207826 2.34052513112349e-24 1.4221310345914 -10.7041036659159 4350.24645655743
"75" "SMEST035898001.1.p1" -1.24897751047074 2.37989221209029e-24 0.116712526923223 -10.7013149607527 1458.90497518451
"76" "SMEST035408001.1.p1" -15.9443119140078 2.74829244794905e-24 1.49197108126906 -10.6867432714887 7374.88183408046
"77" "SMEST008793001.1.p1" -9.78057551991001 2.97608102458956e-24 0.915943773711556 -10.6781396419973 2317.01291841737
"78" "SMEST026362002.1.p1" -6.0952802823116 3.04466562330843e-24 0.570995770061143 -10.6748256325242 90.9517114009601
"79" "SMEST025706001.1.p1" -9.10822988885603 3.1729383698231e-24 0.853645109189654 -10.6698085548716 769.842134337217
"80" "SMEST069008002.1.p1" -10.3843383045477 3.26488851265698e-24 0.973593974176209 -10.6659845684996 2042.13027220776
"81" "SMEST034318001.1.p1" -7.79861925616023 5.15763538891406e-24 0.734178490985385 -10.6222388042085 334.53544351031
"82" "SMEST020635001.1.p1" -5.47340055711591 7.9094312137171e-24 0.517280376883076 -10.5811099777193 744.819289669164
"83" "SMEST023002001.1.p1" -8.48789199779982 1.22117359529733e-23 0.805363877743925 -10.5392012633805 988.83719142922
"84" "MSTRG.18161.1.p1" -5.08742124017852 1.32742565701824e-23 0.483125621157954 -10.5302244745062 1092.09883183344
"85" "SMEST003290001.1.p1" -6.48567075128286 1.35690521070912e-23 0.616096191329773 -10.5270424368057 489.13441675738
"86" "MSTRG.6144.1.p1" -2.57919180259805 1.44843993374768e-23 0.245175171331235 -10.5197919862511 473.182229806828
"87" "SMEST072741001.1.p1" -7.07769166163189 1.58386312971429e-23 0.673406773725899 -10.510276905104 244.907838686992
"88" "SMEST074929001.1.p1" -4.8419964499502 2.20104165640769e-23 0.462105544817858 -10.4781180495436 386.381186978355
"89" "SMEST027403001.1.p1" -8.56275795049615 3.21804548491779e-23 0.82010464907119 -10.4410552484904 853.552830075084
"90" "MSTRG.22788.4.p1" -1.8823543916547 3.41173778726998e-23 0.180398136760603 -10.4344447534549 427.065213985067
"91" "SMEST009544001.1.p1" -13.1884771510587 4.21591924722269e-23 1.26650652871727 -10.4132721403467 3871.32742646875
"92" "SMEST065257001.1.p1" -7.73520663874727 5.62484481475864e-23 0.744861810539878 -10.3847539628066 822.89977685251
